order_line_id,order_id,dc_id,sku,qty_ordered,qty_shipped,ship_date,promised_date,actual_delivery_date,transit_days_actual,promise_revisions,backorder_days,on_time,in_full
OL-0011925,ORD-009741,CD-SP,P4,18,18,2026-02-05,2026-02-09,2026-02-11,4,1,1,0,1
OL-0011926,ORD-009742,CD-SP,P2,48,48,2026-02-05,2026-02-10,2026-02-09,2,1,1,1,1
OL-0011928,ORD-009744,CD-PE,P2,66,66,2026-02-05,2026-02-10,2026-02-09,2,1,1,1,1
OL-0011929,ORD-009745,CD-SP,P2,78,78,2026-02-05,2026-02-10,2026-02-09,2,1,1,1,1
OL-0011930,ORD-009746,CD-SP,P1,174,174,2026-02-05,2026-02-10,2026-02-09,2,1,1,1,1
OL-0011932,ORD-009748,CD-SP,P3,12,12,2026-02-05,2026-02-10,2026-02-09,2,1,1,1,1
OL-0011933,ORD-009749,CD-PE,P1,48,48,2026-02-05,2026-02-09,2026-02-19,8,1,1,0,1
OL-0011934,ORD-009750,CD-PE,P2,102,102,2026-02-05,2026-02-09,2026-02-19,8,1,1,0,1
OL-0011927,ORD-009743,CD-SP,P3,30,30,2026-02-05,2026-02-10,2026-02-10,3,0,0,1,1
OL-0011981,ORD-009793,CD-PE,P2,6,6,2026-02-05,2026-02-10,2026-02-19,8,0,0,0,1
OL-0011982,ORD-009794,CD-SP,P1,126,126,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011983,ORD-009795,CD-PE,P1,90,90,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011984,ORD-009796,CD-PE,P1,78,78,2026-02-05,2026-02-10,2026-02-12,5,0,0,0,1
OL-0011985,ORD-009797,CD-PE,P2,96,96,2026-02-05,2026-02-10,2026-02-19,8,0,0,0,1
OL-0011986,ORD-009798,CD-GO,P5,12,12,2026-02-05,2026-02-12,2026-02-10,3,0,0,1,1
OL-0011987,ORD-009799,CD-PE,P5,6,6,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011988,ORD-009800,CD-SP,P4,36,36,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011989,ORD-009801,CD-SP,P2,48,48,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011991,ORD-009803,CD-SP,P3,48,48,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011992,ORD-009804,CD-PE,P1,42,42,2026-02-05,2026-02-12,2026-02-18,7,0,0,0,1
OL-0011993,ORD-009805,CD-PE,P2,60,60,2026-02-05,2026-02-10,2026-02-12,5,0,0,0,1
OL-0011994,ORD-009806,CD-PE,P1,18,18,2026-02-05,2026-02-10,2026-02-19,8,0,0,0,1
OL-0011995,ORD-009807,CD-SP,P2,30,30,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0011996,ORD-009808,CD-SP,P3,30,30,2026-02-05,2026-02-11,2026-02-13,6,0,0,0,1
OL-0011998,ORD-009810,CD-SP,P4,18,18,2026-02-05,2026-02-11,2026-02-19,8,0,0,0,1
OL-0012001,ORD-009812,CD-SP,P3,18,18,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0012002,ORD-009813,CD-PE,P2,18,18,2026-02-05,2026-02-12,2026-02-11,4,0,0,1,1
OL-0012003,ORD-009813,CD-GO,P3,6,6,2026-02-05,2026-02-12,2026-02-10,3,0,0,1,1
OL-0012004,ORD-009813,CD-SP,P4,6,6,2026-02-05,2026-02-12,2026-02-26,13,0,0,0,1
OL-0012005,ORD-009814,CD-SP,P4,6,6,2026-02-05,2026-02-10,2026-02-11,4,0,0,0,1
OL-0012006,ORD-009815,CD-SP,P3,24,24,2026-02-05,2026-02-10,2026-02-10,3,0,0,1,1
OL-0012007,ORD-009816,CD-PE,P2,90,90,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0012008,ORD-009817,CD-SP,P1,72,72,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0012009,ORD-009818,CD-SP,P5,24,24,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0012010,ORD-009819,CD-SP,P2,84,84,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0012011,ORD-009820,CD-GO,P5,6,6,2026-02-05,2026-02-10,2026-02-06,1,0,0,1,1
OL-0012012,ORD-009821,CD-SP,P3,30,30,2026-02-05,2026-02-11,2026-02-09,2,0,0,1,1
OL-0012013,ORD-009822,CD-PR,P5,18,18,2026-02-05,2026-02-10,2026-02-06,1,0,0,1,1
OL-0012015,ORD-009824,CD-SP,P2,450,450,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012016,ORD-009825,CD-PR,P1,700,700,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012017,ORD-009826,CD-PE,P1,700,700,2026-02-06,2026-02-12,2026-02-11,3,0,0,1,1
OL-0012018,ORD-009827,CD-SP,P1,1400,1400,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012019,ORD-009827,CD-SP,P2,450,450,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012020,ORD-009828,CD-PR,P2,450,450,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012021,ORD-009829,CD-SP,P4,300,300,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0011952,ORD-009764,CD-PE,P1,700,700,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012022,ORD-009830,CD-PE,P2,450,450,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012023,ORD-009830,CD-PR,P3,300,300,2026-02-06,2026-02-12,2026-02-24,10,0,0,0,1
OL-0012024,ORD-009831,CD-SP,P3,300,300,2026-02-06,2026-02-12,2026-02-11,3,0,0,1,1
OL-0012025,ORD-009832,CD-PR,P1,700,700,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012026,ORD-009833,CD-SP,P1,1400,1400,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012027,ORD-009833,CD-SP,P2,450,450,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0011978,ORD-009790,CD-PR,P2,112,112,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0011979,ORD-009791,CD-SP,P4,75,75,2026-02-06,2026-02-12,2026-02-18,6,0,0,0,1
OL-0012028,ORD-009834,CD-SP,P1,350,350,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012029,ORD-009835,CD-PE,P5,125,125,2026-02-06,2026-02-12,2026-02-18,6,0,0,0,1
OL-0012030,ORD-009836,CD-PE,P1,175,175,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012031,ORD-009837,CD-PR,P3,75,75,2026-02-06,2026-02-12,2026-02-20,8,0,0,0,1
OL-0012032,ORD-009838,CD-SP,P3,150,150,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012033,ORD-009839,CD-PR,P2,112,112,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012034,ORD-009840,CD-PE,P2,112,112,2026-02-06,2026-02-12,2026-02-12,4,0,0,1,1
OL-0012035,ORD-009841,CD-PR,P5,125,125,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012036,ORD-009842,CD-PR,P2,112,112,2026-02-06,2026-02-13,2026-02-24,10,0,0,0,1
OL-0012038,ORD-009844,CD-PR,P1,175,175,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012039,ORD-009845,CD-SP,P2,112,112,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012040,ORD-009846,CD-SP,P2,336,336,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012041,ORD-009847,CD-SP,P1,175,175,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012042,ORD-009848,CD-SP,P4,75,75,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012043,ORD-009849,CD-SP,P4,75,75,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012044,ORD-009850,CD-PR,P3,75,75,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012045,ORD-009851,CD-PR,P1,175,175,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0011990,ORD-009802,CD-SP,P2,96,96,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0011997,ORD-009809,CD-PE,P2,36,36,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0011999,ORD-009811,CD-PR,P1,84,84,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012000,ORD-009811,CD-PR,P4,12,12,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012014,ORD-009823,CD-PR,P3,24,24,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012046,ORD-009852,CD-PE,P4,12,12,2026-02-06,2026-02-12,2026-02-12,4,0,0,1,1
OL-0012047,ORD-009853,CD-PR,P4,6,6,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012048,ORD-009854,CD-PE,P2,6,6,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012049,ORD-009854,CD-PE,P5,18,18,2026-02-06,2026-02-12,2026-02-11,3,0,0,1,1
OL-0012050,ORD-009855,CD-PR,P3,6,6,2026-02-06,2026-02-13,2026-02-24,10,0,0,0,1
OL-0012051,ORD-009856,CD-PE,P1,84,84,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012052,ORD-009857,CD-SP,P2,120,120,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012053,ORD-009857,CD-SP,P4,48,48,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012054,ORD-009858,CD-PR,P1,78,78,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012055,ORD-009859,CD-SP,P3,48,48,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012056,ORD-009860,CD-PR,P2,54,54,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012057,ORD-009860,CD-PR,P3,24,24,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012058,ORD-009860,CD-PR,P4,12,12,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012059,ORD-009860,CD-PR,P5,18,18,2026-02-06,2026-02-11,2026-02-11,3,0,0,1,1
OL-0012061,ORD-009862,CD-PR,P2,12,12,2026-02-06,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012062,ORD-009863,CD-PE,P1,18,18,2026-02-06,2026-02-13,2026-02-12,4,0,0,1,1
OL-0012063,ORD-009863,CD-PR,P2,18,18,2026-02-06,2026-02-13,2026-02-24,10,0,0,0,1
OL-0012064,ORD-009864,CD-PE,P1,36,36,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012065,ORD-009865,CD-SP,P1,102,102,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012066,ORD-009866,CD-SP,P1,102,102,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012067,ORD-009867,CD-PE,P2,54,54,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012068,ORD-009868,CD-SP,P2,12,12,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012069,ORD-009869,CD-PR,P3,24,24,2026-02-06,2026-02-12,2026-02-20,8,0,0,0,1
OL-0012070,ORD-009870,CD-SP,P2,30,30,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012071,ORD-009870,CD-SP,P3,6,6,2026-02-06,2026-02-12,2026-02-10,2,0,0,1,1
OL-0012072,ORD-009871,CD-PE,P5,18,18,2026-02-06,2026-02-12,2026-02-18,6,0,0,0,1
OL-0012073,ORD-009872,CD-PR,P2,36,36,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012074,ORD-009873,CD-PR,P3,12,12,2026-02-06,2026-02-11,2026-02-13,5,0,0,0,1
OL-0012037,ORD-009843,CD-PR,P4,75,75,2026-02-07,2026-02-11,2026-02-09,1,0,0,1,1
OL-0012060,ORD-009861,CD-GO,P5,6,6,2026-02-07,2026-02-12,2026-02-09,1,0,0,1,1
OL-0012075,ORD-009874,CD-SP,P4,300,300,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012076,ORD-009875,CD-PR,P1,700,700,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012077,ORD-009875,CD-PR,P2,450,450,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012078,ORD-009876,CD-PE,P1,700,700,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012079,ORD-009876,CD-PE,P2,900,900,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012080,ORD-009876,CD-PR,P3,300,300,2026-02-09,2026-02-13,2026-02-23,8,0,0,0,1
OL-0012081,ORD-009876,CD-PE,P4,300,300,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012082,ORD-009877,CD-SP,P1,1400,1400,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012083,ORD-009878,CD-SP,P5,500,500,2026-02-09,2026-02-13,2026-02-13,4,0,0,1,1
OL-0012084,ORD-009879,CD-SP,P2,1350,1350,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012085,ORD-009879,CD-SP,P3,300,300,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012088,ORD-009881,CD-SP,P1,700,700,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012089,ORD-009882,CD-GO,P1,700,700,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012090,ORD-009883,CD-GO,P2,450,450,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012091,ORD-009883,CD-GO,P3,300,300,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012092,ORD-009883,CD-GO,P5,500,500,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012093,ORD-009884,CD-SP,P4,300,300,2026-02-09,2026-02-13,2026-02-13,4,0,0,1,1
OL-0012094,ORD-009885,CD-PE,P1,700,700,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012095,ORD-009886,CD-PR,P1,700,700,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012096,ORD-009886,CD-PR,P3,300,300,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012097,ORD-009887,CD-SP,P1,1400,1400,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012098,ORD-009888,CD-PR,P2,450,450,2026-02-09,2026-02-13,2026-02-12,3,0,0,1,1
OL-0012099,ORD-009889,CD-SP,P5,500,500,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012100,ORD-009890,CD-GO,P5,500,500,2026-02-09,2026-02-18,2026-02-23,8,0,0,0,1
OL-0012101,ORD-009891,CD-PE,P2,450,450,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012102,ORD-009892,CD-GO,P1,700,700,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012103,ORD-009892,CD-GO,P2,450,450,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012104,ORD-009892,CD-GO,P4,300,300,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012105,ORD-009893,CD-PR,P2,450,450,2026-02-09,2026-02-13,2026-02-12,3,0,0,1,1
OL-0012107,ORD-009895,CD-PR,P2,900,900,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012108,ORD-009896,CD-PE,P4,75,75,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012109,ORD-009897,CD-SP,P2,336,336,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012110,ORD-009898,CD-SP,P4,75,75,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012111,ORD-009899,CD-GO,P5,125,125,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012112,ORD-009900,CD-SP,P1,350,350,2026-02-09,2026-02-13,2026-02-13,4,0,0,1,1
OL-0012113,ORD-009901,CD-SP,P1,350,350,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012114,ORD-009902,CD-PR,P2,112,112,2026-02-09,2026-02-13,2026-02-12,3,0,0,1,1
OL-0012115,ORD-009903,CD-PR,P3,150,150,2026-02-09,2026-02-13,2026-02-27,12,0,0,0,1
OL-0012116,ORD-009904,CD-PE,P2,336,336,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012117,ORD-009905,CD-SP,P5,125,125,2026-02-09,2026-02-12,2026-02-12,3,0,0,1,1
OL-0012118,ORD-009906,CD-GO,P1,175,175,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012119,ORD-009907,CD-GO,P1,175,175,2026-02-09,2026-02-18,2026-02-12,3,0,0,1,1
OL-0012120,ORD-009908,CD-GO,P4,75,75,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012121,ORD-009909,CD-PR,P4,75,75,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012122,ORD-009910,CD-PR,P3,75,75,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012123,ORD-009911,CD-SP,P3,75,75,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012124,ORD-009912,CD-PR,P2,336,336,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012125,ORD-009913,CD-PR,P2,112,112,2026-02-09,2026-02-13,2026-02-12,3,0,0,1,1
OL-0012126,ORD-009914,CD-PR,P2,112,112,2026-02-09,2026-02-12,2026-02-11,2,0,0,1,1
OL-0012127,ORD-009915,CD-PR,P1,175,175,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012128,ORD-009916,CD-PE,P1,350,350,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012129,ORD-009917,CD-SP,P1,175,175,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012130,ORD-009918,CD-GO,P2,224,224,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012131,ORD-009919,CD-SP,P4,75,75,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012132,ORD-009920,CD-SP,P5,125,125,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012133,ORD-009921,CD-PE,P5,125,125,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012134,ORD-009922,CD-PR,P1,175,175,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012135,ORD-009923,CD-GO,P1,36,36,2026-02-09,2026-02-18,2026-02-12,3,0,0,1,1
OL-0012136,ORD-009924,CD-SP,P3,66,66,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012137,ORD-009925,CD-GO,P5,36,36,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012138,ORD-009926,CD-PE,P2,54,54,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012139,ORD-009927,CD-SP,P2,90,90,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012141,ORD-009929,CD-PR,P3,30,30,2026-02-09,2026-02-13,2026-02-23,8,0,0,0,1
OL-0012142,ORD-009929,CD-PE,P4,18,18,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012144,ORD-009931,CD-GO,P4,12,12,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012145,ORD-009932,CD-PR,P3,30,30,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012146,ORD-009933,CD-GO,P3,6,6,2026-02-09,2026-02-18,2026-02-12,3,0,0,1,1
OL-0012147,ORD-009934,CD-PR,P1,42,42,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012148,ORD-009934,CD-PR,P2,108,108,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012149,ORD-009935,CD-GO,P3,24,24,2026-02-09,2026-02-12,2026-02-12,3,0,0,1,1
OL-0012150,ORD-009936,CD-PE,P5,48,48,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012151,ORD-009937,CD-PE,P4,12,12,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012152,ORD-009938,CD-PR,P1,48,48,2026-02-09,2026-02-12,2026-02-12,3,0,0,1,1
OL-0012153,ORD-009939,CD-SP,P4,54,54,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012154,ORD-009940,CD-PE,P1,138,138,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012155,ORD-009940,CD-PR,P3,24,24,2026-02-09,2026-02-13,2026-02-23,8,0,0,0,1
OL-0012157,ORD-009942,CD-GO,P1,54,54,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012158,ORD-009942,CD-GO,P2,60,60,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012159,ORD-009943,CD-PR,P2,48,48,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012160,ORD-009944,CD-PR,P2,108,108,2026-02-09,2026-02-13,2026-02-12,3,0,0,1,1
OL-0012161,ORD-009945,CD-PR,P1,78,78,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012162,ORD-009945,CD-PR,P3,6,6,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012163,ORD-009946,CD-SP,P1,108,108,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012166,ORD-009948,CD-SP,P1,150,150,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012167,ORD-009949,CD-PR,P4,24,24,2026-02-09,2026-02-12,2026-02-10,1,0,0,1,1
OL-0012168,ORD-009950,CD-PE,P2,72,72,2026-02-09,2026-02-13,2026-02-11,2,0,0,1,1
OL-0012169,ORD-009951,CD-SP,P5,48,48,2026-02-09,2026-02-12,2026-02-12,3,0,0,1,1
OL-0012086,ORD-009880,CD-PR,P2,450,450,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012087,ORD-009880,CD-PR,P4,300,300,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012170,ORD-009952,CD-PR,P2,900,900,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012171,ORD-009953,CD-PE,P1,1400,1400,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012172,ORD-009953,CD-PE,P2,450,450,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012173,ORD-009953,CD-PR,P3,300,300,2026-02-10,2026-02-18,2026-02-24,8,0,0,0,1
OL-0012174,ORD-009953,CD-PE,P5,500,500,2026-02-10,2026-02-18,2026-02-18,4,0,0,1,1
OL-0012175,ORD-009954,CD-SP,P1,1400,1400,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012176,ORD-009954,CD-PR,P2,900,900,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012177,ORD-009955,CD-PR,P2,900,900,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012178,ORD-009956,CD-PR,P1,1400,1400,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012179,ORD-009956,CD-PR,P3,300,300,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012180,ORD-009957,CD-SP,P1,1400,1400,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012181,ORD-009957,CD-SP,P3,300,300,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012182,ORD-009958,CD-GO,P1,700,700,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012106,ORD-009894,CD-PR,P4,300,300,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012183,ORD-009959,CD-PE,P2,450,450,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012184,ORD-009960,CD-PE,P1,700,700,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012185,ORD-009960,CD-PR,P3,300,300,2026-02-10,2026-02-18,2026-02-24,8,0,0,0,1
OL-0012186,ORD-009961,CD-SP,P3,300,300,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012187,ORD-009962,CD-GO,P2,450,450,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012188,ORD-009963,CD-PR,P1,700,700,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012189,ORD-009964,CD-SP,P1,1400,1400,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012190,ORD-009965,CD-PR,P2,450,450,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012193,ORD-009967,CD-GO,P2,450,450,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012194,ORD-009968,CD-PE,P4,300,300,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012196,ORD-009970,CD-PR,P2,450,450,2026-02-10,2026-02-13,2026-02-12,2,0,0,1,1
OL-0012197,ORD-009971,CD-SP,P1,700,700,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012198,ORD-009972,CD-GO,P2,112,112,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012199,ORD-009973,CD-PR,P2,224,224,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012200,ORD-009974,CD-GO,P4,75,75,2026-02-10,2026-02-19,2026-02-13,3,0,0,1,1
OL-0012201,ORD-009975,CD-SP,P1,350,350,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012203,ORD-009977,CD-SP,P3,150,150,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012204,ORD-009978,CD-PE,P2,224,224,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012205,ORD-009979,CD-SP,P5,125,125,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012206,ORD-009980,CD-GO,P2,112,112,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012207,ORD-009981,CD-SP,P4,75,75,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012208,ORD-009982,CD-GO,P2,112,112,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012209,ORD-009983,CD-GO,P3,75,75,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012210,ORD-009984,CD-SP,P3,75,75,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012211,ORD-009985,CD-GO,P2,224,224,2026-02-10,2026-02-18,2026-02-13,3,0,0,1,1
OL-0012212,ORD-009986,CD-GO,P3,75,75,2026-02-10,2026-02-19,2026-02-13,3,0,0,1,1
OL-0012213,ORD-009987,CD-PR,P1,525,525,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012214,ORD-009987,CD-PR,P2,112,112,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
OL-0012215,ORD-009988,CD-PE,P5,125,125,2026-02-10,2026-02-18,2026-02-12,2,0,0,1,1
OL-0012216,ORD-009989,CD-GO,P1,350,350,2026-02-10,2026-02-13,2026-02-11,1,0,0,1,1
