date,dc_id,sku,on_hand,reserved_ka,in_transit,oldest_batch_date
2026-04-10,CD-PE,P2,21218,2044,0,2026-04-09
2026-04-10,CD-PE,P3,10,520,6600,2026-03-16
2026-04-10,CD-PE,P4,9,799,12000,2026-03-16
2026-04-10,CD-PE,P5,2667,301,0,2026-04-09
2026-04-11,CD-SP,P1,58200,7109,0,2026-04-09
2026-04-11,CD-SP,P2,34428,4342,0,2026-04-09
2026-04-11,CD-SP,P3,6098,1104,0,2026-04-09
2026-04-11,CD-SP,P4,6294,1697,0,2026-04-09
2026-04-11,CD-SP,P5,6,640,7000,2026-03-29
2026-04-11,CD-PR,P1,29752,3206,0,2026-04-10
2026-04-11,CD-PR,P2,24,1958,18450,2026-03-24
2026-04-11,CD-PR,P3,6734,498,0,2026-04-10
2026-04-11,CD-PR,P4,8922,765,0,2026-04-10
2026-04-11,CD-PR,P5,13,288,3500,2026-03-24
2026-04-11,CD-GO,P1,18286,2445,0,2026-04-11
2026-04-11,CD-GO,P2,11660,1494,0,2026-04-11
2026-04-11,CD-GO,P3,3905,380,0,2026-04-11
2026-04-11,CD-GO,P4,6600,584,0,2026-04-11
2026-04-11,CD-GO,P5,639,220,1500,2026-03-22
2026-04-11,CD-PE,P1,29603,3348,0,2026-04-09
2026-04-11,CD-PE,P2,21218,2045,0,2026-04-09
2026-04-11,CD-PE,P3,10,520,6600,2026-03-16
2026-04-11,CD-PE,P4,9,799,12000,2026-03-16
2026-04-11,CD-PE,P5,2667,301,0,2026-04-09
2026-04-12,CD-SP,P1,58200,7109,0,2026-04-09
2026-04-12,CD-SP,P2,34428,4342,0,2026-04-09
2026-04-12,CD-SP,P3,6098,1104,0,2026-04-09
2026-04-12,CD-SP,P4,6294,1697,0,2026-04-09
2026-04-12,CD-SP,P5,7006,640,0,2026-04-12
2026-04-12,CD-PR,P1,29752,3206,0,2026-04-10
2026-04-12,CD-PR,P2,24,1958,18450,2026-03-24
2026-04-12,CD-PR,P3,6734,498,0,2026-04-10
2026-04-12,CD-PR,P4,8922,765,0,2026-04-10
2026-04-12,CD-PR,P5,13,288,3500,2026-03-24
2026-04-12,CD-GO,P1,18286,2445,0,2026-04-11
2026-04-12,CD-GO,P2,11660,1494,0,2026-04-11
2026-04-12,CD-GO,P3,3905,380,0,2026-04-11
2026-04-12,CD-GO,P4,6600,584,0,2026-04-11
2026-04-12,CD-GO,P5,2139,220,0,2026-04-12
2026-04-12,CD-PE,P1,29603,3348,0,2026-04-09
2026-04-12,CD-PE,P2,21218,2045,0,2026-04-09
2026-04-12,CD-PE,P3,10,520,6600,2026-03-16
2026-04-12,CD-PE,P4,9,799,12000,2026-03-16
2026-04-12,CD-PE,P5,2667,301,0,2026-04-09
2026-04-13,CD-SP,P1,52246,7109,9800,2026-04-09
2026-04-13,CD-SP,P2,30604,4342,8100,2026-04-09
2026-04-13,CD-SP,P3,5648,1104,5100,2026-04-09
2026-04-13,CD-SP,P4,5391,1697,10800,2026-04-09
2026-04-13,CD-SP,P5,5790,640,0,2026-04-12
2026-04-13,CD-PR,P1,26247,3206,11200,2026-04-10
2026-04-13,CD-PR,P2,24,1958,25650,2026-03-24
2026-04-13,CD-PR,P3,6023,498,0,2026-04-10
2026-04-13,CD-PR,P4,8118,765,1200,2026-04-10
2026-04-13,CD-PR,P5,13,288,4000,2026-03-24
2026-04-13,CD-GO,P1,17140,2445,12600,2026-04-11
2026-04-13,CD-GO,P2,10890,1494,7650,2026-04-11
2026-04-13,CD-GO,P3,3494,380,900,2026-04-11
2026-04-13,CD-GO,P4,6264,584,1200,2026-04-11
2026-04-13,CD-GO,P5,2115,220,1000,2026-04-12
2026-04-13,CD-PE,P1,26798,3348,23800,2026-04-09
2026-04-13,CD-PE,P2,19264,2045,12150,2026-04-09
2026-04-13,CD-PE,P3,6199,520,2400,2026-04-13
2026-04-13,CD-PE,P4,11511,799,1200,2026-04-13
2026-04-13,CD-PE,P5,2042,301,3000,2026-04-09
2026-04-14,CD-SP,P1,47444,7109,9800,2026-04-09
2026-04-14,CD-SP,P2,21504,4342,8100,2026-04-09
2026-04-14,CD-SP,P3,4754,1104,5100,2026-04-09
2026-04-14,CD-SP,P4,4269,1697,10800,2026-04-09
2026-04-14,CD-SP,P5,5260,640,0,2026-04-12
2026-04-14,CD-PR,P1,24178,3206,11200,2026-04-10
2026-04-14,CD-PR,P2,24,1958,25650,2026-03-24
2026-04-14,CD-PR,P3,5549,498,0,2026-04-10
2026-04-14,CD-PR,P4,7689,765,1200,2026-04-10
2026-04-14,CD-PR,P5,3376,288,500,2026-04-14
2026-04-14,CD-GO,P1,15161,2446,12600,2026-04-11
2026-04-14,CD-GO,P2,9096,1494,7650,2026-04-11
2026-04-14,CD-GO,P3,3470,380,900,2026-04-11
2026-04-14,CD-GO,P4,5766,584,1200,2026-04-11
2026-04-14,CD-GO,P5,2097,220,1000,2026-04-12
2026-04-14,CD-PE,P1,25411,3350,23800,2026-04-09
2026-04-14,CD-PE,P2,18328,2046,12150,2026-04-09
2026-04-14,CD-PE,P3,5851,520,2400,2026-04-13
2026-04-14,CD-PE,P4,11406,799,1200,2026-04-13
2026-04-14,CD-PE,P5,1988,301,3000,2026-04-09
2026-04-15,CD-SP,P1,42492,7109,9800,2026-04-09
2026-04-15,CD-SP,P2,16306,4342,8100,2026-04-09
2026-04-15,CD-SP,P3,3890,1104,5100,2026-04-09
2026-04-15,CD-SP,P4,2481,1697,10800,2026-04-09
2026-04-15,CD-SP,P5,4444,640,0,2026-04-12
2026-04-15,CD-PR,P1,21596,3207,11200,2026-04-10
2026-04-15,CD-PR,P2,24,1959,25650,2026-03-24
2026-04-15,CD-PR,P3,5108,498,0,2026-04-10
2026-04-15,CD-PR,P4,6903,765,1200,2026-04-10
2026-04-15,CD-PR,P5,2858,288,500,2026-04-14
2026-04-15,CD-GO,P1,14100,2447,12600,2026-04-11
2026-04-15,CD-GO,P2,8900,1495,7650,2026-04-11
2026-04-15,CD-GO,P3,3284,380,900,2026-04-11
2026-04-15,CD-GO,P4,5367,584,1200,2026-04-11
2026-04-15,CD-GO,P5,2085,220,1000,2026-04-12
2026-04-15,CD-PE,P1,21236,3352,23800,2026-04-09
2026-04-15,CD-PE,P2,16196,2047,12150,2026-04-09
2026-04-15,CD-PE,P3,5371,521,2400,2026-04-13
2026-04-15,CD-PE,P4,10395,800,1200,2026-04-13
2026-04-15,CD-PE,P5,1845,302,3000,2026-04-09
2026-04-16,CD-SP,P1,45909,7109,0,2026-04-16
2026-04-16,CD-SP,P2,21362,4342,0,2026-04-16
2026-04-16,CD-SP,P3,8099,1104,0,2026-04-16
2026-04-16,CD-SP,P4,12147,1697,0,2026-04-16
2026-04-16,CD-SP,P5,3759,640,0,2026-04-12
2026-04-16,CD-PR,P1,19720,3207,11200,2026-04-10
2026-04-16,CD-PR,P2,16354,1959,7200,2026-04-16
2026-04-16,CD-PR,P3,4598,498,0,2026-04-10
2026-04-16,CD-PR,P4,6228,765,1200,2026-04-10
2026-04-16,CD-PR,P5,2858,289,500,2026-04-14
2026-04-16,CD-GO,P1,11355,2447,12600,2026-04-11
2026-04-16,CD-GO,P2,7686,1495,7650,2026-04-11
2026-04-16,CD-GO,P3,2585,380,900,2026-04-11
2026-04-16,CD-GO,P4,5268,584,1200,2026-04-11
2026-04-16,CD-GO,P5,1567,220,1000,2026-04-12
2026-04-16,CD-PE,P1,44059,3353,0,2026-04-16
2026-04-16,CD-PE,P2,27002,2048,0,2026-04-16
2026-04-16,CD-PE,P3,5260,521,2400,2026-04-13
2026-04-16,CD-PE,P4,9909,800,1200,2026-04-13
2026-04-16,CD-PE,P5,4833,302,0,2026-04-16
2026-04-17,CD-SP,P1,41421,7109,0,2026-04-16
2026-04-17,CD-SP,P2,19958,4342,0,2026-04-16
2026-04-17,CD-SP,P3,7577,1104,0,2026-04-16
2026-04-17,CD-SP,P4,10752,1697,0,2026-04-16
2026-04-17,CD-SP,P5,3235,640,0,2026-04-12
2026-04-17,CD-PR,P1,29056,3207,0,2026-04-17
2026-04-17,CD-PR,P2,22304,1959,0,2026-04-17
2026-04-17,CD-PR,P3,4574,498,0,2026-04-10
2026-04-17,CD-PR,P4,7299,765,0,2026-04-17
2026-04-17,CD-PR,P5,2691,289,500,2026-04-14
2026-04-17,CD-GO,P1,11114,2448,12600,2026-04-11
2026-04-17,CD-GO,P2,7532,1495,7650,2026-04-11
2026-04-17,CD-GO,P3,2561,380,900,2026-04-11
2026-04-17,CD-GO,P4,5262,584,1200,2026-04-11
2026-04-17,CD-GO,P5,930,220,1000,2026-04-12
2026-04-17,CD-PE,P1,42382,3355,0,2026-04-16
2026-04-17,CD-PE,P2,25990,2049,0,2026-04-16
2026-04-17,CD-PE,P3,4855,521,2400,2026-04-13
2026-04-17,CD-PE,P4,9510,801,1200,2026-04-13
2026-04-17,CD-PE,P5,4833,302,0,2026-04-16
2026-04-18,CD-SP,P1,41421,7109,0,2026-04-16
2026-04-18,CD-SP,P2,19508,4342,0,2026-04-16
2026-04-18,CD-SP,P3,7577,1104,0,2026-04-16
2026-04-18,CD-SP,P4,10452,1697,0,2026-04-16
2026-04-18,CD-SP,P5,3235,640,0,2026-04-12
2026-04-18,CD-PR,P1,29056,3208,0,2026-04-17
2026-04-18,CD-PR,P2,22304,1959,0,2026-04-17
2026-04-18,CD-PR,P3,4574,498,0,2026-04-10
2026-04-18,CD-PR,P4,7299,765,0,2026-04-17
2026-04-18,CD-PR,P5,2691,289,500,2026-04-14
2026-04-18,CD-GO,P1,23714,2448,0,2026-04-18
2026-04-18,CD-GO,P2,15182,1495,0,2026-04-18
2026-04-18,CD-GO,P3,3461,380,0,2026-04-18
2026-04-18,CD-GO,P4,6450,584,0,2026-04-18
2026-04-18,CD-GO,P5,930,220,1000,2026-04-12
2026-04-18,CD-PE,P1,42183,3356,0,2026-04-16
2026-04-18,CD-PE,P2,25906,2050,0,2026-04-16
2026-04-18,CD-PE,P3,4555,521,2400,2026-04-13
2026-04-18,CD-PE,P4,9510,801,1200,2026-04-13
2026-04-18,CD-PE,P5,4827,302,0,2026-04-16
2026-04-19,CD-SP,P1,41421,7109,0,2026-04-16
2026-04-19,CD-SP,P2,19508,4342,0,2026-04-16
2026-04-19,CD-SP,P3,7577,1104,0,2026-04-16
2026-04-19,CD-SP,P4,10452,1697,0,2026-04-16
2026-04-19,CD-SP,P5,3235,640,0,2026-04-12
2026-04-19,CD-PR,P1,29056,3208,0,2026-04-17
2026-04-19,CD-PR,P2,22304,1959,0,2026-04-17
2026-04-19,CD-PR,P3,4574,498,0,2026-04-10
2026-04-19,CD-PR,P4,7299,765,0,2026-04-17
2026-04-19,CD-PR,P5,2691,289,500,2026-04-14
2026-04-19,CD-GO,P1,23714,2448,0,2026-04-18
2026-04-19,CD-GO,P2,15182,1495,0,2026-04-18
2026-04-19,CD-GO,P3,3461,380,0,2026-04-18
2026-04-19,CD-GO,P4,6450,584,0,2026-04-18
2026-04-19,CD-GO,P5,1930,220,0,2026-04-19
2026-04-19,CD-PE,P1,42183,3356,0,2026-04-16
2026-04-19,CD-PE,P2,25906,2050,0,2026-04-16
2026-04-19,CD-PE,P3,4555,521,2400,2026-04-13
2026-04-19,CD-PE,P4,9510,801,1200,2026-04-13
2026-04-19,CD-PE,P5,4827,302,0,2026-04-16
2026-04-20,CD-SP,P1,35829,7109,26600,2026-04-16
2026-04-20,CD-SP,P2,16008,4342,22950,2026-04-16
2026-04-20,CD-SP,P3,6356,1104,0,2026-04-16
2026-04-20,CD-SP,P4,8544,1697,300,2026-04-16
2026-04-20,CD-SP,P5,1746,640,4000,2026-04-12
2026-04-20,CD-PR,P1,26474,3208,3500,2026-04-17
2026-04-20,CD-PR,P2,21148,1959,0,2026-04-17
2026-04-20,CD-PR,P3,3770,498,0,2026-04-10
2026-04-20,CD-PR,P4,6576,765,0,2026-04-17
2026-04-20,CD-PR,P5,2143,289,1000,2026-04-14
2026-04-20,CD-GO,P1,21832,2448,0,2026-04-18
2026-04-20,CD-GO,P2,13370,1495,0,2026-04-18
2026-04-20,CD-GO,P3,3350,380,0,2026-04-18
2026-04-20,CD-GO,P4,5976,584,0,2026-04-18
2026-04-20,CD-GO,P5,1781,220,1500,2026-04-19
2026-04-20,CD-PE,P1,38503,3356,0,2026-04-16
2026-04-20,CD-PE,P2,24076,2050,0,2026-04-16
2026-04-20,CD-PE,P3,6745,521,0,2026-04-20
2026-04-20,CD-PE,P4,9906,801,0,2026-04-20
2026-04-20,CD-PE,P5,3642,302,0,2026-04-16
2026-04-21,CD-SP,P1,35829,7109,26600,2026-04-16
2026-04-21,CD-SP,P2,15854,4342,22950,2026-04-16
2026-04-21,CD-SP,P3,6356,1104,0,2026-04-16
2026-04-21,CD-SP,P4,8544,1697,300,2026-04-16
2026-04-21,CD-SP,P5,1746,640,4000,2026-04-12
2026-04-21,CD-PR,P1,26474,3208,3500,2026-04-17
2026-04-21,CD-PR,P2,20924,1959,0,2026-04-17
2026-04-21,CD-PR,P3,3770,498,0,2026-04-10
2026-04-21,CD-PR,P4,6576,766,0,2026-04-17
2026-04-21,CD-PR,P5,2518,289,500,2026-04-21
2026-04-21,CD-GO,P1,21832,2449,0,2026-04-18
2026-04-21,CD-GO,P2,13370,1496,0,2026-04-18
2026-04-21,CD-GO,P3,3350,380,0,2026-04-18
2026-04-21,CD-GO,P4,5976,584,0,2026-04-18
2026-04-21,CD-GO,P5,1781,220,1500,2026-04-19
2026-04-21,CD-PE,P1,38503,3357,0,2026-04-16
2026-04-21,CD-PE,P2,24076,2051,0,2026-04-16
2026-04-21,CD-PE,P3,6745,521,0,2026-04-20
2026-04-21,CD-PE,P4,9906,801,0,2026-04-20
2026-04-21,CD-PE,P5,3642,302,0,2026-04-16
2026-04-22,CD-SP,P1,31154,7547,26600,2026-04-16
2026-04-22,CD-SP,P2,12680,4610,22950,2026-04-16
2026-04-22,CD-SP,P3,4718,1172,0,2026-04-16
2026-04-22,CD-SP,P4,6825,1801,300,2026-04-16
2026-04-22,CD-SP,P5,1579,679,4000,2026-04-12
2026-04-22,CD-PR,P1,26185,3406,3500,2026-04-17
2026-04-22,CD-PR,P2,20024,2080,0,2026-04-17
2026-04-22,CD-PR,P3,3341,529,0,2026-04-10
2026-04-22,CD-PR,P4,6078,813,0,2026-04-17
2026-04-22,CD-PR,P5,2357,306,500,2026-04-21
2026-04-22,CD-GO,P1,20040,2600,0,2026-04-18
2026-04-22,CD-GO,P2,11706,1588,0,2026-04-18
2026-04-22,CD-GO,P3,3251,404,0,2026-04-18
2026-04-22,CD-GO,P4,5265,621,0,2026-04-18
2026-04-22,CD-GO,P5,1775,234,1500,2026-04-19
2026-04-22,CD-PE,P1,35891,3565,0,2026-04-16
2026-04-22,CD-PE,P2,22726,2177,0,2026-04-16
2026-04-22,CD-PE,P3,6010,554,0,2026-04-20
2026-04-22,CD-PE,P4,9531,851,0,2026-04-20
2026-04-22,CD-PE,P5,3481,321,0,2026-04-16
2026-04-23,CD-SP,P1,26696,7547,26600,2026-04-16
2026-04-23,CD-SP,P2,17132,4610,14850,2026-04-23
2026-04-23,CD-SP,P3,4190,1172,0,2026-04-16
2026-04-23,CD-SP,P4,5928,1801,0,2026-04-23
2026-04-23,CD-SP,P5,1079,679,4000,2026-04-12
2026-04-23,CD-PR,P1,22541,3406,3500,2026-04-17
2026-04-23,CD-PR,P2,17886,2081,0,2026-04-17
2026-04-23,CD-PR,P3,2942,529,0,2026-04-10
2026-04-23,CD-PR,P4,5373,813,0,2026-04-17
2026-04-23,CD-PR,P5,1821,306,500,2026-04-21
2026-04-23,CD-GO,P1,18303,2601,0,2026-04-18
2026-04-23,CD-GO,P2,10794,1589,0,2026-04-18
2026-04-23,CD-GO,P3,2846,404,0,2026-04-18
2026-04-23,CD-GO,P4,4860,621,0,2026-04-18
2026-04-23,CD-GO,P5,1763,234,1500,2026-04-19
2026-04-23,CD-PE,P1,34021,3566,0,2026-04-16
2026-04-23,CD-PE,P2,21020,2178,0,2026-04-16
2026-04-23,CD-PE,P3,5605,554,0,2026-04-20
2026-04-23,CD-PE,P4,9096,851,0,2026-04-20
2026-04-23,CD-PE,P5,3463,321,0,2026-04-16
2026-04-24,CD-SP,P1,22986,7547,26600,2026-04-16
2026-04-24,CD-SP,P2,15284,4610,14850,2026-04-23
2026-04-24,CD-SP,P3,3755,1172,0,2026-04-16
2026-04-24,CD-SP,P4,5118,1801,0,2026-04-23
2026-04-24,CD-SP,P5,900,679,4000,2026-04-12
2026-04-24,CD-PR,P1,21564,3407,3500,2026-04-17
2026-04-24,CD-PR,P2,16672,2081,0,2026-04-17
2026-04-24,CD-PR,P3,2924,529,0,2026-04-10
2026-04-24,CD-PR,P4,5274,813,0,2026-04-17
2026-04-24,CD-PR,P5,1172,306,500,2026-04-21
2026-04-24,CD-GO,P1,17917,2601,0,2026-04-18
2026-04-24,CD-GO,P2,10308,1589,0,2026-04-18
2026-04-24,CD-GO,P3,2828,404,0,2026-04-18
2026-04-24,CD-GO,P4,4755,621,0,2026-04-18
2026-04-24,CD-GO,P5,1751,234,1500,2026-04-19
2026-04-24,CD-PE,P1,32187,3568,0,2026-04-16
2026-04-24,CD-PE,P2,20274,2179,0,2026-04-16
2026-04-24,CD-PE,P3,5512,554,0,2026-04-20
2026-04-24,CD-PE,P4,8691,851,0,2026-04-20
2026-04-24,CD-PE,P5,3308,321,0,2026-04-16
2026-04-25,CD-SP,P1,22986,7547,26600,2026-04-16
2026-04-25,CD-SP,P2,15266,4610,14850,2026-04-23
2026-04-25,CD-SP,P3,3755,1172,0,2026-04-16
2026-04-25,CD-SP,P4,5118,1801,0,2026-04-23
2026-04-25,CD-SP,P5,900,679,4000,2026-04-12
2026-04-25,CD-PR,P1,21564,3407,3500,2026-04-17
2026-04-25,CD-PR,P2,16672,2081,0,2026-04-17
2026-04-25,CD-PR,P3,2924,529,0,2026-04-10
2026-04-25,CD-PR,P4,5274,813,0,2026-04-17
2026-04-25,CD-PR,P5,1172,306,500,2026-04-21
2026-04-25,CD-GO,P1,17893,2602,0,2026-04-18
2026-04-25,CD-GO,P2,10284,1589,0,2026-04-18
2026-04-25,CD-GO,P3,2828,404,0,2026-04-18
2026-04-25,CD-GO,P4,4755,621,0,2026-04-18
2026-04-25,CD-GO,P5,1751,234,1500,2026-04-19
2026-04-25,CD-PE,P1,32187,3569,0,2026-04-16
2026-04-25,CD-PE,P2,20274,2180,0,2026-04-16
2026-04-25,CD-PE,P3,5512,554,0,2026-04-20
2026-04-25,CD-PE,P4,8691,852,0,2026-04-20
2026-04-25,CD-PE,P5,3308,321,0,2026-04-16
2026-04-26,CD-SP,P1,49586,7547,0,2026-04-26
2026-04-26,CD-SP,P2,30116,4610,0,2026-04-26
2026-04-26,CD-SP,P3,3755,1172,0,2026-04-16
2026-04-26,CD-SP,P4,5118,1801,0,2026-04-23
2026-04-26,CD-SP,P5,4900,679,0,2026-04-26
2026-04-26,CD-PR,P1,21564,3407,3500,2026-04-17
2026-04-26,CD-PR,P2,16672,2081,0,2026-04-17
2026-04-26,CD-PR,P3,2924,529,0,2026-04-10
2026-04-26,CD-PR,P4,5274,813,0,2026-04-17
2026-04-26,CD-PR,P5,1172,306,500,2026-04-21
2026-04-26,CD-GO,P1,17893,2602,0,2026-04-18
2026-04-26,CD-GO,P2,10284,1589,0,2026-04-18
2026-04-26,CD-GO,P3,2828,404,0,2026-04-18
2026-04-26,CD-GO,P4,4755,621,0,2026-04-18
2026-04-26,CD-GO,P5,3251,234,0,2026-04-26
2026-04-26,CD-PE,P1,32187,3569,0,2026-04-16
2026-04-26,CD-PE,P2,20274,2180,0,2026-04-16
2026-04-26,CD-PE,P3,5512,554,0,2026-04-20
2026-04-26,CD-PE,P4,8691,852,0,2026-04-20
2026-04-26,CD-PE,P5,3308,321,0,2026-04-16
2026-04-27,CD-SP,P1,43264,7547,0,2026-04-26
2026-04-27,CD-SP,P2,26948,4610,0,2026-04-26
2026-04-27,CD-SP,P3,2435,1172,0,2026-04-16
2026-04-27,CD-SP,P4,3222,1801,0,2026-04-23
2026-04-27,CD-SP,P5,3536,679,0,2026-04-26
2026-04-27,CD-PR,P1,17878,3407,3500,2026-04-17
2026-04-27,CD-PR,P2,14836,2081,0,2026-04-17
2026-04-27,CD-PR,P3,2426,529,0,2026-04-10
2026-04-27,CD-PR,P4,4470,813,0,2026-04-17
2026-04-27,CD-PR,P5,1160,306,500,2026-04-21
2026-04-27,CD-GO,P1,16741,2602,0,2026-04-18
2026-04-27,CD-GO,P2,8318,1589,0,2026-04-18
2026-04-27,CD-GO,P3,2417,404,0,2026-04-18
2026-04-27,CD-GO,P4,4350,621,0,2026-04-18
2026-04-27,CD-GO,P5,3102,234,0,2026-04-26
2026-04-27,CD-PE,P1,30305,3569,0,2026-04-16
2026-04-27,CD-PE,P2,17864,2180,0,2026-04-16
2026-04-27,CD-PE,P3,5101,554,0,2026-04-20
2026-04-27,CD-PE,P4,7974,852,0,2026-04-20
2026-04-27,CD-PE,P5,2647,321,0,2026-04-16
2026-04-28,CD-SP,P1,37762,7547,0,2026-04-26
2026-04-28,CD-SP,P2,23874,4610,0,2026-04-26
2026-04-28,CD-SP,P3,1232,1172,0,2026-04-16
2026-04-28,CD-SP,P4,2394,1801,0,2026-04-23
2026-04-28,CD-SP,P5,2845,679,0,2026-04-26
2026-04-28,CD-PR,P1,18953,3407,0,2026-04-28
2026-04-28,CD-PR,P2,13676,2081,0,2026-04-17
2026-04-28,CD-PR,P3,1703,529,0,2026-04-10
2026-04-28,CD-PR,P4,4065,813,0,2026-04-17
2026-04-28,CD-PR,P5,1636,307,0,2026-04-28
2026-04-28,CD-GO,P1,15746,2602,0,2026-04-18
2026-04-28,CD-GO,P2,7548,1590,0,2026-04-18
2026-04-28,CD-GO,P3,1931,404,0,2026-04-18
2026-04-28,CD-GO,P4,4320,621,0,2026-04-18
2026-04-28,CD-GO,P5,3090,234,0,2026-04-26
2026-04-28,CD-PE,P1,27705,3571,0,2026-04-16
2026-04-28,CD-PE,P2,16722,2181,0,2026-04-16
2026-04-28,CD-PE,P3,4726,555,0,2026-04-20
2026-04-28,CD-PE,P4,7476,852,0,2026-04-20
2026-04-28,CD-PE,P5,2129,321,0,2026-04-16
2026-04-29,CD-SP,P1,35308,7547,0,2026-04-26
2026-04-29,CD-SP,P2,21274,4610,0,2026-04-26
2026-04-29,CD-SP,P3,374,1172,0,2026-04-16
2026-04-29,CD-SP,P4,1557,1801,0,2026-04-23
2026-04-29,CD-SP,P5,1993,679,0,2026-04-26
2026-04-29,CD-PR,P1,16703,3408,0,2026-04-28
2026-04-29,CD-PR,P2,12396,2081,0,2026-04-17
2026-04-29,CD-PR,P3,1592,529,0,2026-04-10
2026-04-29,CD-PR,P4,3660,813,0,2026-04-17
2026-04-29,CD-PR,P5,1499,307,0,2026-04-28
2026-04-29,CD-GO,P1,13212,2603,0,2026-04-18
2026-04-29,CD-GO,P2,5724,1590,0,2026-04-18
2026-04-29,CD-GO,P3,1607,404,0,2026-04-18
2026-04-29,CD-GO,P4,3846,621,0,2026-04-18
2026-04-29,CD-GO,P5,3072,234,0,2026-04-26
2026-04-29,CD-PE,P1,25654,3572,0,2026-04-16
2026-04-29,CD-PE,P2,14802,2182,0,2026-04-16
2026-04-29,CD-PE,P3,4579,555,0,2026-04-20
2026-04-29,CD-PE,P4,6672,852,0,2026-04-20
2026-04-29,CD-PE,P5,1974,321,0,2026-04-16
2026-04-30,CD-SP,P1,29227,7547,0,2026-04-26
2026-04-30,CD-SP,P2,17320,4610,0,2026-04-26
2026-04-30,CD-SP,P3,68,1172,0,2026-04-16
2026-04-30,CD-SP,P4,21,1801,0,2026-04-23
2026-04-30,CD-SP,P5,1314,679,0,2026-04-26
2026-04-30,CD-PR,P1,14145,3408,0,2026-04-28
2026-04-30,CD-PR,P2,11046,2082,0,2026-04-17
2026-04-30,CD-PR,P3,1217,529,0,2026-04-10
2026-04-30,CD-PR,P4,2862,813,0,2026-04-17
2026-04-30,CD-PR,P5,1475,307,0,2026-04-28
2026-04-30,CD-GO,P1,12247,2604,0,2026-04-18
2026-04-30,CD-GO,P2,4374,1590,0,2026-04-18
2026-04-30,CD-GO,P3,1502,404,0,2026-04-18
2026-04-30,CD-GO,P4,3741,621,0,2026-04-18
2026-04-30,CD-GO,P5,3054,234,0,2026-04-26
2026-04-30,CD-PE,P1,24502,3574,0,2026-04-16
2026-04-30,CD-PE,P2,12972,2183,0,2026-04-16
2026-04-30,CD-PE,P3,3646,555,0,2026-04-20
2026-04-30,CD-PE,P4,6111,853,0,2026-04-20
2026-04-30,CD-PE,P5,1962,321,0,2026-04-16
2026-05-01,CD-SP,P1,28352,7547,0,2026-04-26
2026-05-01,CD-SP,P2,17170,4610,0,2026-04-26
2026-05-01,CD-SP,P3,68,1172,0,2026-04-16
2026-05-01,CD-SP,P4,21,1801,0,2026-04-23
2026-05-01,CD-SP,P5,1189,679,0,2026-04-26
2026-05-01,CD-PR,P1,14145,3408,0,2026-04-28
2026-05-01,CD-PR,P2,10596,2082,0,2026-04-17
2026-05-01,CD-PR,P3,1181,529,0,2026-04-10
2026-05-01,CD-PR,P4,2862,813,0,2026-04-17
2026-05-01,CD-PR,P5,1475,307,0,2026-04-28
2026-05-01,CD-GO,P1,12247,2604,0,2026-04-18
2026-05-01,CD-GO,P2,4374,1591,0,2026-04-18
2026-05-01,CD-GO,P3,1502,404,0,2026-04-18
2026-05-01,CD-GO,P4,3741,621,0,2026-04-18
2026-05-01,CD-GO,P5,3054,234,0,2026-04-26
2026-05-01,CD-PE,P1,24502,3575,0,2026-04-16
2026-05-01,CD-PE,P2,12972,2184,0,2026-04-16
2026-05-01,CD-PE,P3,3646,555,0,2026-04-20
2026-05-01,CD-PE,P4,6111,853,0,2026-04-20
2026-05-01,CD-PE,P5,1962,322,0,2026-04-16
2026-05-02,CD-SP,P1,28352,7821,0,2026-04-26
2026-05-02,CD-SP,P2,17170,4777,0,2026-04-26
2026-05-02,CD-SP,P3,68,1215,0,2026-04-16
2026-05-02,CD-SP,P4,21,1866,0,2026-04-23
2026-05-02,CD-SP,P5,1189,704,0,2026-04-26
2026-05-02,CD-PR,P1,14145,3532,0,2026-04-28
2026-05-02,CD-PR,P2,10596,2157,0,2026-04-17
2026-05-02,CD-PR,P3,1181,549,0,2026-04-10
2026-05-02,CD-PR,P4,2862,843,0,2026-04-17
2026-05-02,CD-PR,P5,1475,318,0,2026-04-28
2026-05-02,CD-GO,P1,12247,2699,0,2026-04-18
2026-05-02,CD-GO,P2,4374,1648,0,2026-04-18
2026-05-02,CD-GO,P3,1502,419,0,2026-04-18
2026-05-02,CD-GO,P4,3741,644,0,2026-04-18
2026-05-02,CD-GO,P5,3054,243,0,2026-04-26
2026-05-02,CD-PE,P1,24502,3705,0,2026-04-16
2026-05-02,CD-PE,P2,12972,2263,0,2026-04-16
2026-05-02,CD-PE,P3,3646,575,0,2026-04-20
2026-05-02,CD-PE,P4,6111,884,0,2026-04-20
2026-05-02,CD-PE,P5,1962,333,0,2026-04-16
2026-05-03,CD-SP,P1,28352,7821,0,2026-04-26
2026-05-03,CD-SP,P2,17170,4777,0,2026-04-26
2026-05-03,CD-SP,P3,68,1215,0,2026-04-16
2026-05-03,CD-SP,P4,21,1866,0,2026-04-23
2026-05-03,CD-SP,P5,1189,704,0,2026-04-26
2026-05-03,CD-PR,P1,14145,3532,0,2026-04-28
2026-05-03,CD-PR,P2,10596,2157,0,2026-04-17
2026-05-03,CD-PR,P3,1181,549,0,2026-04-10
2026-05-03,CD-PR,P4,2862,843,0,2026-04-17
2026-05-03,CD-PR,P5,1475,318,0,2026-04-28
2026-05-03,CD-GO,P1,12247,2699,0,2026-04-18
